30.70, 1664266868347
30.40, 1664266870836
30.10, 1664266872301
30.20, 1664266874481
30.00, 1664266876619
30.20, 1664266878923
30.00, 1664266880981
29.90, 1664266883002
30.10, 1664266884514
29.70, 1664266886461
29.80, 1664266888592
29.60, 1664266890649
29.50, 1664266892685
29.40, 1664266895122
29.40, 1664266896778
29.20, 1664266898927
29.20, 1664266900873
29.10, 1664266903227
29.10, 1664266904966
29.00, 1664266906943
28.90, 1664266909530
28.90, 1664266911309
28.70, 1664266913134
28.70, 1664266915239
28.60, 1664266917346
28.50, 1664266919953
28.50, 1664266921516
28.50, 1664266923486
28.40, 1664266925537
28.30, 1664266927787
28.30, 1664266929531
28.20, 1664266931979
28.10, 1664266933838
28.00, 1664266936822
28.00, 1664266938038
27.90, 1664266940196
27.90, 1664266942264
27.70, 1664266944057
27.60, 1664266945896
27.60, 1664266948186
27.50, 1664266949887
27.40, 1664266952365
27.30, 1664266954142
27.20, 1664266956246
27.20, 1664266958013
27.10, 1664266960326
27.00, 1664266962042
26.90, 1664266964284
26.90, 1664266966186
26.80, 1664266968515
26.70, 1664266970822
26.70, 1664266973003
26.70, 1664266974530
26.60, 1664266976509
26.60, 1664266978949
26.50, 1664266980604
26.50, 1664266982734
26.50, 1664266984884
26.40, 1664266987032
26.40, 1664266988977
26.30, 1664266991126
26.30, 1664266993071
26.20, 1664266995387
26.20, 1664266997163
26.20, 1664266999210
26.20, 1664267001378
26.10, 1664267003303
26.10, 1664267005554
26.00, 1664267007927
26.00, 1664267010057
26.00, 1664267012117
26.00, 1664267016483
25.90, 1664267019764
25.90, 1664267020597
25.70, 1664267022541
25.70, 1664267024792
25.70, 1664267026477
25.70, 1664267028746
25.60, 1664267030546
25.60, 1664267033104
25.60, 1664267035050
25.50, 1664267036766
25.50, 1664267038811
25.50, 1664267040960
25.50, 1664267043313
25.40, 1664267045157
25.40, 1664267047262
25.40, 1664267048943
25.40, 1664267051565
25.30, 1664267053136
25.30, 1664267055491
25.20, 1664267057127
25.20, 1664267059380
25.10, 1664267061222
25.10, 1664267063506
25.10, 1664267065738
25.00, 1664267067696
25.00, 1664267069919
25.00, 1664267072272
25.00, 1664267073538
25.00, 1664267076113
24.90, 1664267078311
24.90, 1664267079538
24.90, 1664267081687
24.50, 1664267083939
24.80, 1664267085575
24.90, 1664267087520
24.80, 1664267089695
25.00, 1664267092069
25.00, 1664267093779
24.60, 1664267095839
25.00, 1664267097856
24.30, 1664267099700
25.30, 1664267102050
24.70, 1664267103971
24.10, 1664267105955
24.90, 1664267107985
24.70, 1664267110033
24.70, 1664267112284
24.70, 1664267114023
24.70, 1664267116480
24.70, 1664267118423
24.70, 1664267123028
24.90, 1664267124482
25.50, 1664267126120
26.40, 1664267128249
26.90, 1664267133875
27.30, 1664267134293
28.90, 1664267136515
29.20, 1664267139506
29.50, 1664267140483
30.30, 1664267142676
30.70, 1664267144522
30.90, 1664267146565
30.90, 1664267148511
31.30, 1664267150559
31.80, 1664267152514
31.30, 1664267154650
31.40, 1664267156510
31.80, 1664267158641
32.40, 1664267160767
31.90, 1664267163205
32.30, 1664267164884
31.60, 1664267167341
31.70, 1664267168876
31.80, 1664267171025
31.80, 1664267173174
31.70, 1664267175121
31.60, 1664267177527
31.60, 1664267179112
31.50, 1664267181369
31.40, 1664267183408
31.40, 1664267185353
31.30, 1664267187400
31.20, 1664267189570
31.20, 1664267191398
31.10, 1664267193507
31.00, 1664267195491
30.90, 1664267197635
30.80, 1664267199783
30.70, 1664267202239
30.70, 1664267203878
30.60, 1664267206128
30.60, 1664267207969
30.50, 1664267210017
30.40, 1664267211960
30.30, 1664267214110
30.20, 1664267216054
30.10, 1664267218305
30.00, 1664267220455
29.90, 1664267222092
29.70, 1664267224138
29.50, 1664267226493
29.40, 1664267228337
29.20, 1664267230688
29.10, 1664267232429
28.90, 1664267234616
28.80, 1664267236214
28.70, 1664267238364
28.50, 1664267240822
28.40, 1664267242561
28.20, 1664267244519
28.10, 1664267246551
28.00, 1664267248599
27.90, 1664267250551
27.80, 1664267255253
27.70, 1664267255522
27.40, 1664267257571
27.30, 1664267259958
27.20, 1664267261699
27.10, 1664267264134
27.00, 1664267266197
26.90, 1664267267735
26.70, 1664267269789
26.70, 1664267272360
26.60, 1664267274081
26.50, 1664267275925
26.40, 1664267277974
26.40, 1664267280078
26.20, 1664267282499
26.20, 1664267283932
26.10, 1664267286061
26.00, 1664267288515
25.90, 1664267290585
25.80, 1664267293037
25.80, 1664267294548
25.70, 1664267296419
25.60, 1664267299730
25.60, 1664267300483
25.50, 1664267303180
25.50, 1664267304484
25.40, 1664267306679
25.30, 1664267308541
25.20, 1664267310280
25.20, 1664267312354
25.10, 1664267314912
25.10, 1664267316723
25.00, 1664267318698
25.00, 1664267320745
25.00, 1664267323343
24.90, 1664267324737
24.90, 1664267326732
25.30, 1664267328628
24.90, 1664267330672
24.50, 1664267332838
24.40, 1664267334870
24.90, 1664267336870
24.50, 1664267338871
24.60, 1664267341212
24.60, 1664267343054
24.80, 1664267344926
24.60, 1664267347573
24.30, 1664267348934
25.00, 1664267351054
24.80, 1664267353193
24.70, 1664267355154
24.70, 1664267357014
24.70, 1664267359491
24.70, 1664267360891
24.70, 1664267363011
24.70, 1664267368130
24.70, 1664267368438
24.70, 1664267370379
24.70, 1664267372777
24.70, 1664267374562
24.70, 1664267376547
24.70, 1664267378670
24.70, 1664267380613
24.70, 1664267382990
24.70, 1664267384810
24.70, 1664267386579
24.70, 1664267388977
24.70, 1664267390979
24.70, 1664267392628
24.70, 1664267395143
24.70, 1664267396781
24.70, 1664267399034
24.70, 1664267400783
24.70, 1664267403407
24.70, 1664267404967
24.30, 1664267406912
24.80, 1664267409065
24.60, 1664267412177
24.70, 1664267413054
24.80, 1664267415205
24.70, 1664267417145
24.70, 1664267420180
24.80, 1664267421750
24.70, 1664267423286
24.80, 1664267425439
24.70, 1664267427892
24.70, 1664267429579
24.70, 1664267431923
24.70, 1664267433520
24.70, 1664267435525
24.70, 1664267437540
24.70, 1664267439677
24.70, 1664267441708
24.80, 1664267443862
24.80, 1664267446003
24.80, 1664267447994
24.80, 1664267450099
24.70, 1664267452144
24.80, 1664267453907
24.80, 1664267456752
24.70, 1664267458830
24.80, 1664267460127
24.80, 1664267463218
24.80, 1664267464222
24.70, 1664267466594
24.70, 1664267468210
24.70, 1664267470359
24.70, 1664267472225
24.70, 1664267474499
24.70, 1664267476413
24.70, 1664267478555
24.70, 1664267480493
24.70, 1664267482358
24.70, 1664267484520
24.80, 1664267487055
24.80, 1664267488613
24.70, 1664267490999
24.70, 1664267492565
24.70, 1664267494714
24.70, 1664267497494
24.70, 1664267498706
24.70, 1664267502738
24.70, 1664267503008
24.70, 1664267504949
24.70, 1664267507103
24.70, 1664267509451
24.70, 1664267511247
24.70, 1664267512980
24.70, 1664267515002
24.70, 1664267517739
24.70, 1664267519277
24.70, 1664267521323
24.70, 1664267523728
24.70, 1664267525227
24.80, 1664267527245
24.80, 1664267529814
24.70, 1664267531467
24.70, 1664267533704
24.80, 1664267535866
24.80, 1664267537915
24.80, 1664267539640
24.80, 1664267542058
24.80, 1664267543631
24.80, 1664267545575
24.80, 1664267548337
24.80, 1664267549975
24.70, 1664267553613
24.70, 1664267554060
24.70, 1664267561325
24.60, 1664267565260
24.60, 1664267566001
24.50, 1664267567886
24.50, 1664267569968
24.50, 1664267572117
24.50, 1664267574431
24.60, 1664267576018
24.70, 1664267583030
24.70, 1664267583847
25.10, 1664267586153
25.20, 1664267590575
25.30, 1664267590910
25.40, 1664267592856
25.50, 1664267595001
25.50, 1664267597664
25.50, 1664267598897
25.60, 1664267601388
25.60, 1664267602881
25.60, 1664267604929
25.60, 1664267607135
25.70, 1664267609127
25.60, 1664267611067
25.70, 1664267613320
25.70, 1664267615263
25.70, 1664267617411
25.70, 1664267621327
25.70, 1664267622118
25.70, 1664267623569
25.70, 1664267625999
25.70, 1664267628772
25.70, 1664267629824
25.70, 1664267631636
25.60, 1664267633793
25.60, 1664267635731
25.60, 1664267637764
25.60, 1664267640688
25.60, 1664267641874
25.60, 1664267644191
25.60, 1664267645860
25.60, 1664267648276
25.60, 1664267650057
25.60, 1664267651900
25.60, 1664267654089
25.60, 1664267660862
25.50, 1664267666389
25.50, 1664267667683
25.50, 1664267671351
25.50, 1664267673789
25.40, 1664267676560
25.40, 1664267681509
25.40, 1664267681986
25.40, 1664267684396
25.40, 1664267686930
25.40, 1664267687745
25.40, 1664267689901
25.30, 1664267691910
25.30, 1664267694506
25.30, 1664267695799
25.30, 1664267697844
25.30, 1664267699993
25.30, 1664267701836
25.30, 1664267708908
25.30, 1664267709306
25.30, 1664267712659
25.20, 1664267714353
25.20, 1664267716801
25.20, 1664267717127
25.20, 1664267719542
25.20, 1664267722256
25.20, 1664267723570
25.10, 1664267725476
25.10, 1664267727492
25.10, 1664267729674
25.10, 1664267731723
25.10, 1664267733456
25.10, 1664267735524
25.10, 1664267737796
25.10, 1664267739597
25.10, 1664267741666
25.10, 1664267744119
25.10, 1664267745634
25.10, 1664267747990
25.10, 1664267750034
25.00, 1664267752105
25.00, 1664267754058
25.00, 1664267756505
25.00, 1664267758078
25.00, 1664267761079
25.00, 1664267762074
25.00, 1664267765231
25.00, 1664267766102
25.00, 1664267768157
25.00, 1664267772143
24.90, 1664267774900
24.90, 1664267776238
24.90, 1664267778177
24.90, 1664267780222
24.90, 1664267782271
24.90, 1664267785656
24.90, 1664267786566
24.90, 1664267789133
24.90, 1664267790354
24.90, 1664267792399
24.90, 1664267794482
24.80, 1664267797330
24.80, 1664267798336
24.90, 1664267800797
24.90, 1664267804796
24.80, 1664267807378
24.80, 1664267810595
24.80, 1664267813198
24.80, 1664267816436
24.80, 1664267816858
24.80, 1664267818904
24.80, 1664267820951
24.70, 1664267822895
24.80, 1664267825247
24.70, 1664267828112
24.80, 1664267829034
24.70, 1664267830981
24.70, 1664267832954
24.70, 1664267835276
24.70, 1664267837220
24.70, 1664267839490
24.70, 1664267841415
24.70, 1664267843257
24.70, 1664267845202
24.70, 1664267847251
24.60, 1664267854229
24.60, 1664267855128
24.70, 1664267857176
24.60, 1664267858607
24.60, 1664267860997
24.60, 1664267867716
24.60, 1664267877334
24.60, 1664267877743
24.60, 1664267879797
24.50, 1664267881904
24.50, 1664267883991
24.50, 1664267885858
24.50, 1664267887777
24.50, 1664267889823
24.50, 1664267891773
24.50, 1664267894252
24.50, 1664267895996
24.50, 1664267897905
24.50, 1664267899848
24.50, 1664267901996
24.50, 1664267903944
24.50, 1664267905990
24.50, 1664267908033
24.50, 1664267910415
24.50, 1664267912542
24.50, 1664267913980
24.50, 1664267916041
24.50, 1664267918012
24.50, 1664267920084
24.40, 1664267922114
24.50, 1664267924202
24.50, 1664267926248
24.40, 1664267928514
24.50, 1664267930675
24.40, 1664267932592
24.40, 1664267934575
24.40, 1664267936689
24.40, 1664267938736
24.40, 1664267940598
24.40, 1664267945588
24.40, 1664267945999
24.30, 1664267947944
24.40, 1664267950091
24.40, 1664267952244
24.40, 1664267954044
24.40, 1664267956542
24.40, 1664267958073
24.40, 1664267960224
24.40, 1664267962274
24.40, 1664267964316
24.30, 1664267966771
24.30, 1664267968510
24.30, 1664267971581
24.30, 1664267972299
24.30, 1664267974344
24.30, 1664267977133
24.30, 1664267978438
24.30, 1664267981039
24.30, 1664267982531
24.30, 1664267984475
24.30, 1664267986426
24.30, 1664267988468
24.30, 1664267990512
24.30, 1664267992558
24.20, 1664267995219
24.30, 1664267996654
24.30, 1664267998699
24.20, 1664268000897
24.20, 1664268002773
24.20, 1664268005194
24.20, 1664268007106
24.30, 1664268009531
24.10, 1664268010964
24.20, 1664268013439
24.00, 1664268015276
24.70, 1664268017223
23.90, 1664268019194
23.50, 1664268021965
24.40, 1664268023462
24.20, 1664268025475
24.30, 1664268027560
24.20, 1664268029596
24.20, 1664268031444
24.20, 1664268033593
24.20, 1664268035539
24.20, 1664268037763
24.20, 1664268039494
24.20, 1664268047098
24.20, 1664268047817
24.10, 1664268049685
24.20, 1664268068546
24.10, 1664268069652
23.70, 1664268071769
24.00, 1664268078733
24.20, 1664268079604
23.60, 1664268081280
23.50, 1664268083327
24.00, 1664268090694
23.80, 1664268098102
23.80, 1664268099298
23.70, 1664268103322
23.80, 1664268103844
23.90, 1664268105927
23.80, 1664268107617
24.00, 1664268110468
23.60, 1664268111650
23.50, 1664268113650
23.60, 1664268116254
23.30, 1664268117666
23.50, 1664268119691
23.50, 1664268122207
23.50, 1664268124157
24.00, 1664268126315
23.80, 1664268128474
23.30, 1664268141509
23.60, 1664268143345
23.10, 1664268144421
23.90, 1664268145088
23.70, 1664268148139
23.60, 1664268149896
24.00, 1664268151188
23.30, 1664268155959
24.00, 1664268159154
23.60, 1664268179491
23.60, 1664268183410
23.60, 1664268185100
23.60, 1664268185758
23.50, 1664268188039
24.20, 1664268191080
23.20, 1664268192122
23.60, 1664268194351
23.80, 1664268196547
23.40, 1664268198198
23.90, 1664268200520
23.60, 1664268202589
23.50, 1664268204897
23.50, 1664268207077
23.50, 1664268208577
23.60, 1664268210313
23.60, 1664268212173
23.60, 1664268214818
23.60, 1664268216181
23.60, 1664268218823
23.60, 1664268220348
23.50, 1664268222493
23.60, 1664268224440
23.60, 1664268226565
23.60, 1664268234399
23.50, 1664268241641
23.60, 1664268246058
23.90, 1664268248174
23.40, 1664268253252
23.70, 1664268255749
23.50, 1664268257752
23.40, 1664268259121
23.80, 1664268261650
23.50, 1664268262908
23.50, 1664268265136
23.50, 1664268267313
23.50, 1664268269371
23.50, 1664268271518
23.50, 1664268273690
23.50, 1664268276484
23.50, 1664268277013
23.50, 1664268279176
23.30, 1664268281383
23.30, 1664268284502
23.80, 1664268285316
23.90, 1664268287777
23.40, 1664268289308
23.50, 1664268292483
23.50, 1664268296145
23.50, 1664268296335
23.50, 1664268298500
23.50, 1664268300771
23.50, 1664268302610
23.50, 1664268304717
23.50, 1664268307316
23.00, 1664268309159
23.40, 1664268328462
23.60, 1664268338503
23.80, 1664268339218
23.40, 1664268341447
23.00, 1664268343013
23.40, 1664268345005
23.20, 1664268348564
23.20, 1664268349541
23.20, 1664268351083
23.10, 1664268353646
23.60, 1664268355203
23.50, 1664268357360
22.80, 1664268359539
23.20, 1664268361574
23.40, 1664268364152
23.30, 1664268365333
23.00, 1664268367893
22.90, 1664268370836
22.80, 1664268374644
22.70, 1664268375082
23.10, 1664268377008
23.30, 1664268379099
22.90, 1664268381461
23.30, 1664268383473
23.30, 1664268384994
23.40, 1664268389390
22.70, 1664268389992
23.20, 1664268392148
22.90, 1664268393713
23.00, 1664268395979
22.90, 1664268397770
22.90, 1664268399919
23.00, 1664268401864
22.90, 1664268404304
23.40, 1664268406396
23.50, 1664268408207
23.00, 1664268410254
23.10, 1664268415733
23.50, 1664268417109
23.40, 1664268419669
23.30, 1664268421304
23.00, 1664268423545
23.20, 1664268425295
23.00, 1664268428368
22.90, 1664268429586
22.90, 1664268431067
22.90, 1664268433481
23.00, 1664268437984
22.80, 1664268439109
22.90, 1664268441262
23.00, 1664268443104
23.00, 1664268446798
23.20, 1664268449955
23.10, 1664268451081
22.80, 1664268453128
22.80, 1664268455072
22.70, 1664268457273
23.00, 1664268459369
23.00, 1664268477829
22.90, 1664268478612
23.00, 1664268483722
23.00, 1664268484234
22.70, 1664268487918
22.50, 1664268488838
22.60, 1664268489183
23.10, 1664268491078
22.40, 1664268493171
22.50, 1664268495607
22.70, 1664268497758
22.50, 1664268500440
22.40, 1664268506560
22.40, 1664268508523
22.60, 1664268509206
22.70, 1664268511459
22.80, 1664268513204
22.70, 1664268516210
22.90, 1664268517921
23.10, 1664268524857
22.70, 1664268533526
22.90, 1664268535501
22.80, 1664268538130
23.30, 1664268539547
23.40, 1664268542189
22.60, 1664268544300
23.10, 1664268550927
23.20, 1664268552691
22.60, 1664268555043
22.70, 1664268556654
22.60, 1664268558899
22.80, 1664268560914
22.90, 1664268563480
23.20, 1664268564874
22.90, 1664268567015
22.70, 1664268569164
22.70, 1664268574178
22.70, 1664268576122
23.00, 1664268576839
22.40, 1664268578987
23.20, 1664268580626
22.80, 1664268582894
22.70, 1664268585516
22.40, 1664268589424
22.70, 1664268589936
22.80, 1664268594132
22.80, 1664268595068
22.90, 1664268596884
22.70, 1664268625648
22.20, 1664268628209
22.90, 1664268629230
22.50, 1664268631174
22.80, 1664268633559
22.80, 1664268635169
23.00, 1664268639505
22.80, 1664268642021
22.50, 1664268642636
22.90, 1664268644890
22.90, 1664268646668
22.30, 1664268649183
22.70, 1664268650870
22.60, 1664268652518
23.00, 1664268655249
23.00, 1664268656755
22.90, 1664268661769
22.90, 1664268668299
23.30, 1664268688281
22.80, 1664268689740
22.40, 1664268690818
22.60, 1664268693490
22.70, 1664268695641
22.30, 1664268697123
22.70, 1664268699467
22.50, 1664268701882
22.70, 1664268720300
22.70, 1664268720708
22.70, 1664268722800
22.30, 1664268725549
22.70, 1664268726638
22.80, 1664268733738
22.70, 1664268734328
22.70, 1664268744783
22.90, 1664268752651
22.90, 1664268772081
22.50, 1664268772489
22.20, 1664268774583
22.60, 1664268777300
22.30, 1664268781391
22.60, 1664268787221
22.60, 1664268789370
22.60, 1664268791317
22.70, 1664268793258
22.70, 1664268815156
22.70, 1664268816903
23.10, 1664268821490
22.30, 1664268827438
22.60, 1664268827948
22.80, 1664268829893
23.10, 1664268831996
22.70, 1664268833986
22.50, 1664268836031
23.10, 1664268838079
22.50, 1664268858965
22.40, 1664268859464
23.80, 1664268861415
24.40, 1664268863354
25.20, 1664268865613
25.60, 1664268868163
26.20, 1664268869493
26.90, 1664268871642
27.20, 1664268873588
28.40, 1664268876455
29.00, 1664268879729
29.40, 1664268882386
30.70, 1664268895697
31.60, 1664268896609
30.60, 1664268898145
31.80, 1664268898451
32.00, 1664268900497
32.00, 1664268902898
31.90, 1664268904693
31.50, 1664268906433
31.90, 1664268908788
31.70, 1664268910628
31.70, 1664268912981
31.10, 1664268914679
31.50, 1664268916972
31.40, 1664268932936
31.60, 1664268934074
30.90, 1664268941140
31.20, 1664268942146
30.50, 1664268949308
30.10, 1664268949615
29.90, 1664268964862
29.80, 1664268970899
30.00, 1664268984513
28.80, 1664268985022
28.40, 1664268987783
28.30, 1664268989114
29.50, 1664268996486
28.30, 1664269012036
28.20, 1664269012398
28.10, 1664269014388
27.60, 1664269019709
27.70, 1664269020428
28.20, 1664269023308
27.80, 1664269025361
28.40, 1664269026050
27.60, 1664269028289
27.70, 1664269030094
27.40, 1664269032571
27.60, 1664269035554
27.20, 1664269042256
27.10, 1664269068403
27.70, 1664269068725
26.40, 1664269070876
27.10, 1664269078274
26.70, 1664269083121
26.20, 1664269083501
27.20, 1664269085560
26.80, 1664269087445
26.30, 1664269089546
26.90, 1664269118046
26.00, 1664269127353
26.40, 1664269129550
26.00, 1664269132049
26.20, 1664269133758
26.30, 1664269134931
25.60, 1664269140870
25.50, 1664269161229
25.70, 1664269161678
25.80, 1664269166450
25.90, 1664269167809
25.20, 1664269169562
25.70, 1664269176562
25.60, 1664269195904
25.90, 1664269196219
25.40, 1664269196904
24.90, 1664269203841
25.70, 1664269204482
25.50, 1664269221789
25.50, 1664269225836
25.00, 1664269226865
25.20, 1664269228459
24.80, 1664269230710
25.40, 1664269235000
24.60, 1664269238096
25.10, 1664269238542
24.80, 1664269245982
25.00, 1664269248926
24.60, 1664269257457
25.30, 1664269257959
25.00, 1664269273216
25.10, 1664269281819
24.80, 1664269284142
25.20, 1664269304673
24.20, 1664269312491
24.50, 1664269314619
24.40, 1664269315031
24.70, 1664269317382
24.00, 1664269319019
24.30, 1664269321271
24.90, 1664269325529
24.20, 1664269325919
24.10, 1664269327789
24.40, 1664269330500
24.80, 1664269332274
24.30, 1664269339287
24.40, 1664269339894
24.80, 1664269346908
24.10, 1664269347379
24.40, 1664269349290
24.60, 1664269352049
23.90, 1664269361281
24.30, 1664269361589
24.00, 1664269363635
24.50, 1664269366195
24.00, 1664269368035
23.90, 1664269370509
24.50, 1664269371790
23.90, 1664269379055
24.40, 1664269384735
24.30, 1664269385617
24.30, 1664269398138
24.20, 1664269398587
23.70, 1664269405927
24.50, 1664269414429
24.30, 1664269414728
23.80, 1664269416827
24.40, 1664269418911
23.90, 1664269420762
24.40, 1664269423258
24.70, 1664269430251
24.30, 1664269430967
24.00, 1664269432604
24.50, 1664269434842
23.80, 1664269437107
24.70, 1664269438606
24.30, 1664269440719
24.30, 1664269442828
23.50, 1664269444984
24.50, 1664269446919
24.00, 1664269449217
24.20, 1664269451228
24.10, 1664269458316
24.10, 1664269460121
23.90, 1664269461989
24.20, 1664269464341
24.20, 1664269466142
23.60, 1664269468064
24.00, 1664269475491
24.30, 1664269481513
23.50, 1664269484659
24.00, 1664269485314
24.00, 1664269487573
23.50, 1664269491850
23.90, 1664269492148
23.70, 1664269494229
23.10, 1664269496394
24.30, 1664269498358
23.80, 1664269500244
23.80, 1664269502393
24.10, 1664269504299
23.60, 1664269506243
23.70, 1664269508246
24.10, 1664269511026
23.60, 1664269512485
24.40, 1664269514389
23.90, 1664269516445
24.00, 1664269518562
24.20, 1664269520709
24.30, 1664269523063
23.60, 1664269524805
24.00, 1664269526951
23.20, 1664269528652
23.50, 1664269530972
24.10, 1664269532846
23.60, 1664269535009
23.80, 1664269536824
23.40, 1664269539441
23.70, 1664269541278
23.80, 1664269543119
24.10, 1664269545202
23.60, 1664269547566
23.70, 1664269549241
23.60, 1664269551718
23.30, 1664269553287
23.60, 1664269555449
23.90, 1664269557329
23.50, 1664269559370
23.50, 1664269561746
23.40, 1664269563633
23.80, 1664269565632
23.20, 1664269567576
23.50, 1664269569725
23.70, 1664269571568
23.30, 1664269573564
23.70, 1664269575698
23.50, 1664269577674
24.00, 1664269580314
23.30, 1664269581737
23.60, 1664269584257
23.70, 1664269586018
23.30, 1664269587964
23.80, 1664269590132
23.30, 1664269592237
23.60, 1664269594527
23.90, 1664269596203
23.70, 1664269598053
23.20, 1664269600157
23.10, 1664269602566
23.40, 1664269604370
23.80, 1664269606468
23.80, 1664269608610
23.80, 1664269610656
24.10, 1664269612601
22.90, 1664269614779
23.90, 1664269617207
23.60, 1664269618596
23.40, 1664269620727
23.30, 1664269622869
23.40, 1664269625154
24.10, 1664269627151
23.20, 1664269628883
23.70, 1664269631228
23.90, 1664269632965
24.10, 1664269635329
23.50, 1664269639714
23.90, 1664269640082
23.50, 1664269642026
23.80, 1664269644739
23.10, 1664269651473
23.60, 1664269655287
23.50, 1664269655775
22.90, 1664269657954
23.60, 1664269659775
23.30, 1664269662026
23.90, 1664269663722
23.00, 1664269665983
23.40, 1664269668145
23.50, 1664269670298
23.20, 1664269671903
23.60, 1664269673986
23.00, 1664269676044
22.90, 1664269678400
23.60, 1664269680138
22.70, 1664269682083
23.20, 1664269684231
23.30, 1664269686532
23.50, 1664269688277
23.50, 1664269690137
24.10, 1664269692632
23.00, 1664269694111
23.60, 1664269696636
23.30, 1664269698251
23.80, 1664269700507
23.60, 1664269702346
22.70, 1664269704393
22.90, 1664269706437
23.10, 1664269708499
23.70, 1664269710455
22.90, 1664269712530
23.60, 1664269714482
23.70, 1664269716556
23.00, 1664269718657
23.60, 1664269720764
23.10, 1664269722915
23.10, 1664269724753
23.30, 1664269726800
23.10, 1664269729154
22.60, 1664269733130
23.70, 1664269743481
22.90, 1664269743991
23.50, 1664269746653
22.90, 1664269756107
23.60, 1664269756385
23.30, 1664269758559
23.40, 1664269761585
23.10, 1664269765584
22.70, 1664269766135
23.50, 1664269768039
23.20, 1664269769881
23.10, 1664269772562
22.90, 1664269773975
22.90, 1664269775910
23.60, 1664269778347
23.30, 1664269779905
23.50, 1664269781973
23.10, 1664269784067
23.50, 1664269785925
22.90, 1664269788560
23.00, 1664269790347
23.10, 1664269792426
23.40, 1664269794747
23.80, 1664269796487
23.60, 1664269798700
22.70, 1664269800367
23.40, 1664269802458
23.30, 1664269804610
23.70, 1664269806548
23.40, 1664269808549
23.20, 1664269810668
23.60, 1664269812783
23.10, 1664269814679
23.10, 1664269816850
23.30, 1664269819114
23.60, 1664269820850
23.20, 1664269822725
23.00, 1664269825263
22.70, 1664269826923
23.50, 1664269829057
22.90, 1664269830944
23.60, 1664269833123
23.10, 1664269834998
23.80, 1664269837116
23.70, 1664269839362
23.10, 1664269841307
23.20, 1664269843553
22.90, 1664269845124
23.20, 1664269847166
23.40, 1664269849289
23.70, 1664269851474
22.60, 1664269853839
23.00, 1664269855375
22.60, 1664269857539
23.10, 1664269859624
23.10, 1664269862160
22.50, 1664269863718
22.90, 1664269865881
22.90, 1664269870839
22.60, 1664269871192
23.20, 1664269876202
23.60, 1664269881932
23.00, 1664269882277
22.70, 1664269885002
23.10, 1664269886331
23.30, 1664269888305
22.70, 1664269891298
23.10, 1664269892407
23.60, 1664269894367
23.30, 1664269896417
22.90, 1664269898548
23.10, 1664269900385
23.30, 1664269902694
22.60, 1664269904735
23.10, 1664269906443
23.30, 1664269908640
22.50, 1664269910503
23.00, 1664269917897
23.20, 1664269918635
23.10, 1664269920708
23.40, 1664269922509
22.70, 1664269925357
22.80, 1664269926650
23.00, 1664269929003
23.20, 1664269930845
23.10, 1664269935838
22.90, 1664269936047
23.10, 1664269938118
23.20, 1664269940027
22.80, 1664269942506
23.00, 1664269949380
